2310580,10005
100277,10005
2405343,10005
1501070,10005
2397321,10005
2416392,10005
2746295,10005
741841,10005
1253379,10005
1204335,10005
2302723,10005
1353691,10005
2171524,10005
2983303,10005
2952232,10005
2714226,10005
2202546,10005
2333888,10005
2000730,10005
2244631,10005
2269177,10005
2384968,10005
2417133,10005
980471,10005
2941613,10005
2727115,10005
1448676,10005
1363379,10005
2793438,10005
2655086,10005
2926026,10005
1337351,10005
932310,10005
2763941,10005
2261888,10005
2845496,10005
2551519,10005
1053647,10005
2974466,10005
1585398,10005
2534372,10005
2894888,10005
2977974,10005
2905815,10005
1588125,10005
1315005,10005
2699396,10005
3001367,10005
2959821,10005
2535033,10005
2717996,10005
1336231,10005
1381806,10005
1465457,10005
2428490,10005
2738121,10005
2549232,10005
2214150,10005
1437305,10005
1484885,10005
2746957,10005
2829138,10005
2484766,10005
2000058,10005
1182528,10005
2390807,10005
2754869,10005
3034759,10005
2890203,10005
1436694,10005
1469673,10005
1392875,10005
2719801,10005
992321,10005
2165790,10005
1185187,10005
1393090,10005
436151,10005
3015718,10005
1209825,10005
2459309,10005
2943918,10005
2353521,10005
1106856,10005
2403671,10005
76929,10005
2374428,10005
1410156,10005
2297311,10005
2861189,10005
2141317,10005
2858271,10005
146846,10005
1517511,10005
165190,10005
2418718,10005
2355622,10005
2201842,10005
2216075,10005
1589083,10005
3043621,10005
1273698,10005
2702444,10005
1569406,10005
943240,10005
2890844,10005
2501407,10005
2815271,10005
681040,10005
1344250,10005
2331938,10005
2442700,10005
1544543,10005
1108700,10005
1482750,10005
811769,10005
2424245,10005
2994571,10005
2684573,10005
3061626,10005
1530372,10005
2163698,10005
2578834,10005
2844362,10005
591130,10005
1493183,10005
3012402,10005
134457,10005
1244230,10005
724947,10005
2675589,10005
1554808,10005
2386381,10005
2467827,10005
2562306,10005
2857690,10005
2719692,10005
2925200,10005
2321561,10005
1565214,10005
2000836,10005
1309595,10005
2389161,10005
3042361,10005
191205,10005
2563691,10005
2862245,10005
2712132,10005
1565788,10005
157155,10005
2620191,10005
2683327,10005
2713928,10005
2380713,10005
2551421,10005
3005018,10005
2742999,10005
275921,10005
2871301,10005
1293524,10005
2895362,10005
2862721,10005
2241131,10005
2951854,10005
112186,10005
2744302,10005
2765306,10005
1392700,10005
2749138,10005
2656521,10005
2982757,10005
2961577,10005
2508633,10005
2130992,10005
2835802,10005
1031252,10005
3016796,10005
1459139,10005
1356054,10005
2781171,10005
2188481,10005
1537849,10005
1542893,10005
2544044,10005
1565206,10005
884618,10005
2742770,10005
937444,10005
2185782,10005
2647473,10005
2644037,10005
2485224,10005
1165496,10005
1545248,10005
1447629,10005
2533193,10005
1547798,10005
2001696,10005
100072,10005
2841284,10005
2616124,10005
641634,10005
2786713,10005
3030125,10005
2763466,10005
2713872,10005
2003247,10005
2982301,10005
1387600,10005
1432150,10005
2686907,10005
2683626,10005
269980,10005
309753,10005
2905073,10005
2798845,10005
2749621,10005
452505,10005
2609813,10005
1410296,10005
1032526,10005
319996,10005
524999,10005
2657284,10005
2629873,10005
2922691,10005
147028,10005
1566326,10005
2299202,10005
2110465,10005
2966431,10005
2722656,10005
1306820,10005
2816054,10005
748080,10005
2624415,10005
1504126,10005
2821697,10005
116017,10005
2587714,10005
254983,10005
2756071,10005
252131,10005
1556304,10005
1363999,10005
1129678,10005
1490826,10005
493783,10005
2569305,10005
2001682,10005
194271,10005
2325028,10005
413380,10005
2898432,10005
2651093,10005
1184652,10005
2726180,10005
2810613,10005
2861103,10005
2624546,10005
2557099,10005
2964057,10005
2414291,10005
2632888,10005
102202,10005
1254340,10005
1106708,10005
1273922,10005
1135570,10005
1548557,10005
1140060,10005
2941437,10005
1521403,10005
1377477,10005
2493945,10005
3024788,10005
1393618,10005
2842949,10005
2175103,10005
870102,10005
101630,10005
3041385,10005
2166012,10005
2197476,10005
2747600,10005
2541978,10005
2921954,10005
2167971,10005
2334207,10005
1409611,10005
2995865,10005
3047630,10005
2697796,10005
1236679,10005
1244221,10005
2937964,10005
2182952,10005
2592046,10005
1109421,10005
2879952,10005
2835061,10005
2264376,10005
2419497,10005
2474138,10005
2728100,10005
254860,10005
1353012,10005
2599731,10005
2982255,10005
2837453,10005
2705864,10005
101575,10005
1170120,10005
2655094,10005
2383391,10005
626880,10005
2917541,10005
2306767,10005
3010538,10005
2597787,10005
2000971,10005
2325749,10005
2424991,10005
2178945,10005
2403410,10005
2755239,10005
2988585,10005
1063510,10005
2890140,10005
1251171,10005
1428993,10005
2806948,10005
2445556,10005
3016219,10005
193569,10005
1520628,10005
2312892,10005
1580728,10005
2882027,10005
2564344,10005
2691669,10005
2923335,10005
2900088,10005
372315,10005
3069943,10005
2489612,10005
2489049,10005
1547860,10005
1424408,10005
2693390,10005
2923811,10005
3039453,10005
2758392,10005
2826324,10005
1377515,10005
2733110,10005
2539421,10005
358517,10005
2785665,10005
2311136,10005
2876356,10005
779954,10005
2559801,10005
887536,10005
1554867,10005
2338831,10005
1431277,10005
2803835,10005
372234,10005
2877658,10005
2155823,10005
2109464,10005
1576020,10005
627593,10005
2732871,10005
1368362,10005
3006310,10005
2651376,10005
2516334,10005
1304828,10005
2825680,10005
772372,10005
3028922,10005
2962692,10005
1454790,10005
2150459,10005
524573,10005
3062557,10005
317160,10005
3001922,10005
2999241,10005
2875994,10005
2646868,10005
2812361,10005
2579036,10005
3034951,10005
231878,10005
2429118,10005
2856363,10005
2893885,10005
1201387,10005
1397842,10005
2381978,10005
2828653,10005
2615324,10005
2869244,10005
2683183,10005
2254768,10005
1417673,10005
2714189,10005
2196828,10005
2922586,10005
2557646,10005
1082132,10005
2473557,10005
2881905,10005
2427307,10005
2740651,10005
1137158,10005
2975071,10005
2597496,10005
826448,10005
2774915,10005
1037005,10005
2823908,10005
968013,10005
2947038,10005
2108293,10005
2001422,10005
3049141,10005
3015662,10005
1011880,10005
2237984,10005
2643819,10005
1521764,10005
2762252,10005
2521184,10005
3033529,10005
2971581,10005
3005085,10005
899364,10005
2980786,10005
2612764,10005
2368976,10005
2133739,10005
2691212,10005
2596418,10005
2978871,10005
2890916,10005
2935459,10005
1417622,10005
2765875,10005
2107389,10005
3060973,10005
2760089,10005
2340762,10005
2279703,10005
2961534,10005
2869869,10005
2998054,10005
2417168,10005
2879047,10005
2905938,10005
2248173,10005
2997393,10005
2706841,10005
2971281,10005
2822075,10005
363049,10005
2708061,10005
2602363,10005
1307967,10005
1245600,10005
2542567,10005
2974984,10005
2839900,10005
2652651,10005
1541102,10005
1490273,10005
884120,10005
2755677,10005
2680169,10005
2937251,10005
2686624,10005
1363980,10005
2426769,10005
1305891,10005
2165159,10005
3058574,10005
994812,10005
2811667,10005
2166531,10005
2785307,10005
1095234,10005
2945180,10005
2400892,10005
2714365,10005
2781189,10005
1547208,10005
2927002,10005
2539325,10005
922161,10005
1226428,10005
3036383,10005
998370,10005
2914295,10005
2449354,10005
2380211,10005
3042151,10005
2255584,10005
2462225,10005
1375431,10005
2526313,10005
2381231,10005
2887856,10005
2310803,10005
2167841,10005
1522264,10005
3058363,10005
2906851,10005
2302467,10005
2310344,10005
2921129,10005
2624853,10005
2707237,10005
2640968,10005
2618867,10005
2862448,10005
3033377,10005
314498,10005
2833428,10005
367494,10005
2000314,10005
2483211,10005
2887768,10005
2488960,10005
1000977,10005
2975661,10005
2573152,10005
188298,10005
3009529,10005
2264712,10005
2682711,10005
2767192,10005
2835212,10005
2103572,10005
2399473,10005
2192165,10005
3036543,10005
662020,10005
2251532,10005
2609143,10005
1038885,10005
2461741,10005
2182451,10005
2290283,10005
372471,10005
2807220,10005
3006096,10005
3007671,10005
2951897,10005
2903828,10005
2594412,10005
2246987,10005
149276,10005
1032925,10005
125938,10005
2971290,10005
1206893,10005
1288547,10005
2914105,10005
2544052,10005
2953358,10005
3017705,10005
2188561,10005
3067876,10005
1435388,10005
2621329,10005
2683343,10005
2774333,10005
2792937,10005
1348868,10005
2682666,10005
2629742,10005
1392140,10005
2716344,10005
1273760,10005
2797471,10005
2001703,10005
2761541,10005
2320649,10005
2209414,10005
2173335,10005
2852055,10005
2702911,10005
2393805,10005
2709881,10005
2215152,10005
2541716,10005
2636678,10005
2684565,10005
2801451,10005
2175550,10005
2518911,10005
2670753,10005
2743254,10005
2308666,10005
1409379,10005
2939185,10005
1483218,10005
2618373,10005
1519557,10005
1383949,10005
2809786,10005
2161043,10005
3036519,10005
2295885,10005
1565257,10005
3050898,10005
2215814,10005
2524220,10005
1586912,10005
1256629,10005
3064093,10005
1056522,10005
1397834,10005
2741646,10005
2689753,10005
2609936,10005
2899591,10005
2436191,10005
2999111,10005
2905444,10005
1288717,10005
2211160,10005
117595,10005
2599512,10005
2513627,10005
1409182,10005
2375287,10005
2509425,10005
658200,10005
3037503,10005
444871,10005
2403049,10005
1090534,10005
2818050,10005
291021,10005
1512250,10005
2453599,10005
2994766,10005
2289733,10005
1316753,10005
212946,10005
3002247,10005
2885228,10005
2826041,10005
2621687,10005
2379317,10005
1382896,10005
2148316,10005
2873921,10005
2436203,10005
2772856,10005
1367021,10005
1294997,10005
2499909,10005
849308,10005
929751,10005
2164092,10005
2468598,10005
2578594,10005
3001906,10005
2995831,10005
2380465,10005
2620502,10005
1208691,10005
2631455,10005
2918608,10005
2332498,10005
2793391,10005
993573,10005
1542150,10005
2837234,10005
2507139,10005
3069716,10005
2927328,10005
2354216,10005
996874,10005
1530186,10005
2596151,10005
2524676,10005
1304909,10005
2806411,10005
2888998,10005
2597576,10005
2887872,10005
1107402,10005
659762,10005
1320076,10005
3017748,10005
2000489,10005
2612781,10005
2413861,10005
3014387,10005
2797623,10005
2909470,10005
2961850,10005
505323,10005
2989772,10005
2621759,10005
2207216,10005
2235461,10005
1455362,10005
1142810,10005
2246830,10005
384500,10005
2890975,10005
2000390,10005
366498,10005
261351,10005
119377,10005
419621,10005
1068059,10005
1282271,10005
940470,10005
2158821,10005
1479822,10005
1283251,10005
1375490,10005
2831393,10005
2581136,10005
1432516,10005
2945243,10005
2289653,10005
2671529,10005
1170473,10005
768731,10005
2295172,10005
2536731,10005
2810242,10005
2549275,10005
1041126,10005
2238194,10005
2331313,10005
2001299,10005
2688566,10005
2379448,10005
2548416,10005
2416384,10005
2267366,10005
1460145,10005
2577807,10005
2686093,10005
2707915,10005
492329,10005
1165372,10005
3008921,10005
1544756,10005
102130,10005
2629179,10005
2303654,10005
1576402,10005
2941736,10005
1299964,10005
2190573,10005
2836274,10005
1589539,10005
127051,10005
2278541,10005
2779724,10005
2850754,10005
2510688,10005
1571664,10005
407828,10005
2899355,10005
1032011,10005
1529447,10005
2277505,10005
2527261,10005
2380801,10005
2548977,10005
2522777,10005
2929016,10005
2492969,10005
2862528,10005
1546112,10005
3034441,10005
1433687,10005
2688671,10005
1036785,10005
2923221,10005
1040642,10005
3070872,10005
2803819,10005
2592185,10005
2988999,10005
2534153,10005
1160931,10005
2722630,10005
2561784,10005
377775,10005
2588696,10005
2774309,10005
327158,10005
2559596,10005
2697366,10005
2379229,10005
2920071,10005
2844725,10005
2782350,10005
2389507,10005
2981501,10005
2771001,10005
2402468,10005
2792110,10005
3067438,10005
1504860,10005
1354167,10005
1492675,10005
2999743,10005
1216678,10005
2267075,10005
1556363,10005
903736,10005
3010917,10005
1407708,10005
533831,10005
214124,10005
2670981,10005
146897,10005
2810066,10005
2670964,10005
1222503,10005
3067024,10005
2776267,10005
2644619,10005
72311,10005
2454217,10005
2911107,10005
2674156,10005
1564528,10005
3059884,10005
877450,10005
1100815,10005
2829630,10005
833975,10005
2862149,10005
2141907,10005
1089501,10005
2402901,10005
1336495,10005
2377936,10005
2808484,10005
2620633,10005
2746818,10005
3069468,10005
2529653,10005
1594869,10005
2844493,10005
3051225,10005
1126830,10005
2509206,10005
1038222,10005
2792603,10005
2927125,10005
2874431,10005
226831,10005
2001743,10005
1211382,10005
2515921,10005
1550241,10005
2372019,10005
2366786,10005
1483870,10005
966517,10005
2612529,10005
151068,10005
2646825,10005
815756,10005
1325710,10005
2696048,10005
802840,10005
851507,10005
1546015,10005
2213261,10005
2820619,10005
2755520,10005
2942616,10005
711586,10005
3061351,10005
2445222,10005
103489,10005
2702428,10005
3044594,10005
2745401,10005
897841,10005
590010,10005
2797199,10005
173908,10005
2484977,10005
254991,10005
2937008,10005
2647772,10005
922447,10005
2788541,10005
2186179,10005
931373,10005
2003258,10005
2629540,10005
2733216,10005
901261,10005
2655262,10005
1215469,10005
1313495,10005
1587153,10005
366463,10005
784478,10005
1522850,10005
2464319,10005
1254243,10005
3037263,10005
1473832,10005
1311840,10005
2942843,10005
844160,10005
2978774,10005
2796250,10005
14702,10005
2481291,10005
2671262,10005
2555780,10005
2671351,10005
1570919,10005
2623439,10005
1196820,10005
2761209,10005
2847029,10005
1479741,10005
2990677,10005
77224,10005
2516191,10005
382060,10005
2408835,10005
1415182,10005
2422522,10005
2840564,10005
2469355,10005
2904265,10005
2650744,10005
616516,10005
127140,10005
1256939,10005
1544136,10005
2960591,10005
2388053,10005
3034492,10005
1477986,10005
1348477,10005
1598392,10005
2373513,10005
1164198,10005
1484281,10005
2846051,10005
26921,10005
2677883,10005
2403081,10005
2375009,10005
2507817,10005
1110497,10005
1479059,10005
2923968,10005
870510,10005
2872005,10005
2182274,10005
2382524,10005
2457320,10005
2612502,10005
1164244,10005
3002520,10005
3036308,10005
2937956,10005
2125131,10005
2838296,10005
2352931,10005
1316710,10005
2173415,10005
2251954,10005
1014510,10005
2516721,10005
2421503,10005
3072149,10005
2561792,10005
2984832,10005
2786908,10005
1245970,10005
1136992,10005
2871230,10005
2583238,10005
1174533,10005
2536909,10005
2603905,10005
2154741,10005
2697260,10005
2284545,10005
1378112,10005
2323250,10005
1491296,10005
2823553,10005
1029410,10005
2772266,10005
2440641,10005
663719,10005
2659503,10005
2274603,10005
2909939,10005
2941824,10005
2200559,10005
2599125,10005
2261108,10005
2386357,10005
2631973,10005
1210025,10005
2572002,10005
1160990,10005
308366,10005
1398130,10005
262790,10005
2549507,10005
2733161,10005
2616562,10005
2826535,10005
2887805,10005
2474306,10005
1306944,10005
1523716,10005
817821,10005
1572768,10005
3055648,10005
2418363,10005
3036658,10005
49638,10005
2828813,10005
2675757,10005
1048970,10005
669164,10005
2818412,10005
2693322,10005
2209895,10005
2844389,10005
858161,10005
2743668,10005
2172607,10005
2519535,10005
2831908,10005
1378295,10005
2575246,10005
2852848,10005
2905591,10005
3066064,10005
2840134,10005
2511189,10005
2571739,10005
1156250,10005
2931431,10005
2759627,10005
2690455,10005
1499505,10005
1437445,10005
2347711,10005
2388774,10005
192791,10005
2928911,10005
599948,10005
870498,10005
874906,10005
2837592,10005
1505556,10005
2680118,10005
2369784,10005
2350549,10005
276774,10005
933414,10005
2766878,10005
2505731,10005
2513571,10005
2806649,10005
2394867,10005
128120,10005
2365960,10005
1326899,10005
1384120,10005
2501280,10005
2473522,10005
1375946,10005
2436895,10005
2594295,10005
2961340,10005
2755431,10005
2400260,10005
538469,10005
2994221,10005
2518698,10005
354570,10005
2939687,10005
1433415,10005
2728708,10005
2659415,10005
2105324,10005
1438646,10005
2390823,10005
1288199,10005
663700,10005
1256203,10005
2955492,10005
2987822,10005
2501597,10005
2629777,10005
3024091,10005
2987187,10005
3018484,10005
1212630,10005
3005958,10005
1553950,10005
2695176,10005
2277003,10005
3046979,10005
1169939,10005
1195158,10005
2359826,10005
2494091,10005
453706,10005
2959928,10005
2000611,10005
1207156,10005
3068086,10005
2716011,10005
2000332,10005
2449901,10005
2348203,10005
2312016,10005
2514929,10005
2309765,10005
2846501,10005
2530187,10005
709964,10005
1234021,10005
21440,10005
1107933,10005
2893957,10005
2888437,10005
2610371,10005
757500,10005
1490508,10005
1415832,10005
2173757,10005
2539173,10005
2595458,10005
1593099,10005
2648097,10005
2961155,10005
655864,10005
2974693,10005
2239040,10005
18732,10005
1504690,10005
2644993,10005
2731202,10005
3045482,10005
2702823,10005
2999006,10005
1341073,10005
3020074,10005
190306,10005
2241094,10005
2431171,10005
3011143,10005
1304950,10005
2630161,10005
372838,10005
2494542,10005
1582240,10005
2535181,10005
2507753,10005
1252135,10005
2815502,10005
16071,10005
2588805,10005
409626,10005
2613628,10005
1330039,10005
246840,10005
1244779,10005
1325060,10005
2691271,10005
117609,10005
3061095,10005
2685402,10005
2531681,10005
2720693,10005
1493051,10005
1031902,10005
2581056,10005
2959506,10005
2710612,10005
1414879,10005
2761508,10005
1056514,10005
2725152,10005
2237159,10005
2887522,10005
2356924,10005
2479094,10005
991708,10005
2823086,10005
262382,10005
3041342,10005
3035479,10005
2622161,10005
1091530,10005
2000209,10005
1364553,10005
2618509,10005
2517468,10005
2559490,10005
3013093,10005
170895,10005
1393537,10005
2399879,10005
1166115,10005
2441897,10005
2112356,10005
2263752,10005
2657356,10005
1392832,10005
2939126,10005
2901081,10005
2297400,10005
2923790,10005
1309919,10005
1231391,10005
1182340,10005
1198319,10005
2554939,10005
123978,10005
2992779,10005
2825073,10005
2310205,10005
1352849,10005
3032770,10005
2914949,10005
1125664,10005
3054004,10005
2816695,10005
2745532,10005
2496492,10005
1520032,10005
2487756,10005
2000360,10005
2186267,10005
3012795,10005
929930,10005
230863,10005
2921410,10005
2152657,10005
2952734,10005
2466921,10005
1290100,10005
3004613,10005
2388221,10005
2312770,10005
1369768,10005
2909761,10005
1101196,10005
2226994,10005
3048763,10005
2643827,10005
2768638,10005
2851298,10005
1108956,10005
1432931,10005
2426611,10005
2566964,10005
1317768,10005
2469751,10005
2466971,10005
2888584,10005
2726526,10005
272698,10005
2557224,10005
2820571,10005
2775395,10005
2557208,10005
2467000,10005
3017342,10005
2287316,10005
2951803,10005
3014539,10005
2661355,10005
1450492,10005
2985181,10005
2350080,10005
2928726,10005
3044404,10005
2103812,10005
2456440,10005
2526137,10005
153311,10005
2905276,10005
3051401,10005
2618630,10005
753858,10005
2165132,10005
3025203,10005
1571036,10005
2228666,10005
481254,10005
2827394,10005
2468820,10005
1086545,10005
2544861,10005
2648513,10005
2370873,10005
454168,10005
2276300,10005
2808821,10005
2697534,10005
2734454,10005
2252877,10005
2829963,10005
2156210,10005
2857930,10005
1520989,10005
2965308,10005
2536052,10005
2181204,10005
2972938,10005
2156834,10005
2313289,10005
2472175,10005
1559184,10005
2826471,10005
1292900,10005
524859,10005
2260244,10005
2970916,10005
2896373,10005
2609565,10005
2462268,10005
3045440,10005
2974167,10005
1476890,10005
1207881,10005
2957463,10005
2954385,10005
2750577,10005
2818092,10005
2500421,10005
2519800,10005
1325035,10005
2915386,10005
2631236,10005
2276481,10005
616907,10005
2159277,10005
3066380,10005
1564307,10005
2247120,10005
2328333,10005
1519336,10005
2403647,10005
2956330,10005
2000252,10005
3039808,10005
1500953,10005
2182426,10005
2498990,10005
2970810,10005
100463,10005
246174,10005
1160850,10005
2681268,10005
2129369,10005
733709,10005
2201033,10005
2648724,10005
1381750,10005
929433,10005
2001465,10005
784702,10005
2167939,10005
2421001,10005
935956,10005
1245520,10005
2656361,10005
1506560,10005
2636408,10005
1589148,10005
2974888,10005
2646016,10005
3015478,10005
2997916,10005
3009107,10005
2496708,10005
2279025,10005
1068091,10005
1206931,10005
3020285,10005
2374161,10005
2713469,10005
2701724,10005
2738447,10005
2280456,10005
2001709,10005
1407538,10005
1418858,10005
2727457,10005
2826682,10005
2932266,10005
2832581,10005
234745,10005
1381792,10005
2563000,10005
2344616,10005
1427636,10005
1456601,10005
2848611,10005
2846341,10005
1124358,10005
2615121,10005
2463471,10005
2816521,10005
2960718,10005
50725,10005
2638753,10005
2846106,10005
3068924,10005
2657524,10005
1476980,10005
2707106,10005
2964559,10005
2565435,10005
1536958,10005
1014951,10005
2711228,10005
2000109,10005
2908952,10005
1121260,10005
1521632,10005
2152737,10005
2899339,10005
2887733,10005
3058591,10005
2180535,10005
1398083,10005
2205131,10005
3045651,10005
2534701,10005
1382004,10005
2918392,10005
2998871,10005
2366719,10005
1159267,10005
1589245,10005
1277405,10005
1018094,10005
2900900,10005
2824601,10005
2754893,10005
2852434,10005
928046,10005
2918780,10005
2643704,10005
2963821,10005
2933576,10005
3012912,10005
1316010,10005
3030601,10005
2797287,10005
2940805,10005
2510936,10005
1256521,10005
2962414,10005
2536642,10005
2455308,10005
839329,10005
2879151,10005
1435469,10005
655511,10005
772593,10005
2741814,10005
3065070,10005
1236245,10005
1250060,10005
2557970,10005
2213763,10005
3053466,10005
2537207,10005
1254448,10005
3042871,10005
2997684,10005
2144198,10005
2840783,10005
2214820,10005
2533396,10005
2305879,10005
3019330,10005
1200429,10005
2000646,10005
2106335,10005
2974634,10005
2813241,10005
328030,10005
1439880,10005
2532431,10005
1348493,10005
2193635,10005
2828856,10005
1365169,10005
3023540,10005
2402927,10005
2236877,10005
1214136,10005
2132381,10005
2727203,10005
2133763,10005
2515454,10005
2764944,10005
2423242,10005
2881972,10005
1176986,10005
639230,10005
2401545,10005
2215523,10005
1155652,10005
1246712,10005
2876962,10005
2305748,10005
1036696,10005
2333423,10005
2678991,10005
3063162,10005
2348879,10005
2481303,10005
100226,10005
2791811,10005
2671182,10005
2975792,10005
2680062,10005
648582,10005
2969747,10005
2820838,10005
2955151,10005
2904290,10005
2933162,10005
729450,10005
554960,10005
2516801,10005
771201,10005
2930359,10005
2654796,10005
2640837,10005
419583,10005
1241605,10005
2637515,10005
2552204,10005
1445820,10005
2550073,10005
2986580,10005
2774510,10005
1499432,10005
2372844,10005
2795185,10005
2422320,10005
3033588,10005
1133365,10005
2816628,10005
1190830,10005
1505165,10005
2959645,10005
1036971,10005
2229562,10005
2988681,10005
2730752,10005
2579271,10005
1108719,10005
2388248,10005
1411721,10005
2996999,10005
1012010,10005
1245031,10005
2723253,10005
2173351,10005
1318438,10005
2721442,10005
2657292,10005
1127110,10005
2564694,10005
2454153,10005
1186892,10005
1339990,10005
3048755,10005
2627886,10005
2609573,10005
2683600,10005
540650,10005
2183146,10005
2597605,10005
2403778,10005
2511218,10005
2930607,10005
2438014,10005
3066478,10005
1555251,10005
2489604,10005
980510,10005
2331090,10005
3030811,10005
2728361,10005
2799864,10005
2834367,10005
2997650,10005
1431471,10005
2323727,10005
2628070,10005
1158031,10005
1504258,10005
3012197,10005
2950341,10005
2389566,10005
2632378,10005
2242273,10005
1500848,10005
1451219,10005
2821312,10005
1052926,10005
1499181,10005
2860901,10005
2446073,10005
2851301,10005
2722103,10005
1391909,10005
1015206,10005
2980153,10005
727180,10005
2408691,10005
1251031,10005
1031732,10005
3065678,10005
2403840,10005
2793382,10005
2459712,10005
2785729,10005
2920206,10005
2848566,10005
2544693,10005
976555,10005
2929091,10005
2494850,10005
2758667,10005
1392816,10005
2969659,10005
3000225,10005
2957050,10005
193089,10005
1210114,10005
2355315,10005
2953841,10005
2883054,10005
2738009,10005
654264,10005
1256351,10005
1174193,10005
2725179,10005
2422160,10005
2979419,10005
2311339,10005
2633080,10005
